transaction_id,customer_id,card_id,transaction_time,amount,merchant,merchant_category,location,ingestion_timestamp,source_file,batch_id
T0828,C002,CRD02,2026-04-30T11:36:33.000Z,8784.5,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0941,C005,CRD05,2026-04-28T10:03:43.000Z,725.27,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0012,C006,CRD06,2026-04-30T10:46:27.000Z,2365.27,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0211,C006,CRD06,2026-04-28T16:17:44.000Z,1843.32,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0682,C007,CRD07,2026-04-28T16:30:54.000Z,1057.47,Apple Store,Electronics,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0735,C001,CRD01,2026-04-29T02:15:56.000Z,6117.27,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0123,C010,CRD10,2026-04-30T11:25:50.000Z,10007.87,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0781,C006,CRD06,2026-05-01T00:01:30.000Z,36390.05,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0822,C010,CRD10,2026-04-30T11:05:58.000Z,3350.69,Apollo Pharmacy,Healthcare,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0745,C001,CRD01,2026-04-30T22:10:13.000Z,814.87,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0496,C010,CRD10,2026-04-30T01:23:34.000Z,3263.91,Louis Vuitton,Luxury,Surat,2026-07-13T18:59:19.304Z,transaction.csv,1
T0651,C002,CRD02,2026-04-29T12:41:18.000Z,59.23,Swiggy,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0708,C007,CRD07,2026-04-29T09:25:03.000Z,136.32,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0765,C010,CRD10,2026-04-30T16:39:28.000Z,231.9,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0695,C005,CRD05,2026-05-01T07:06:29.000Z,797.97,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0885,C003,CRD03,2026-04-28T11:18:22.000Z,268.11,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0696,C005,CRD05,2026-04-29T21:25:40.000Z,1047.18,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0975,C008,CRD08,2026-04-28T18:13:07.000Z,34092.85,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1001,C008,CRD08,2026-05-01T05:25:10.000Z,135.5,Amazon,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1128,C004,CRD04,2026-04-27T21:36:04.000Z,2389.8,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1071,C008,CRD08,2026-04-28T10:03:36.000Z,586.18,Flipkart,E-commerce,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0775,C005,CRD05,2026-04-28T20:39:33.000Z,96.16,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T1127,C003,CRD03,2026-04-28T22:12:47.000Z,11194.59,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1075,C005,CRD05,2026-04-29T02:29:08.000Z,667.53,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0438,C006,CRD06,2026-04-30T16:38:45.000Z,962.7,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1172,C002,CRD02,2026-04-30T19:58:18.000Z,5617.6,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0091,C006,CRD06,2026-04-30T06:38:17.000Z,298.02,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0020,C002,CRD02,2026-04-28T20:14:34.000Z,258.56,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0550,C006,CRD06,2026-04-30T15:22:02.000Z,3608.59,1mg,Healthcare,Lucknow,2026-07-13T18:59:19.304Z,transaction.csv,1
T0131,C007,CRD07,2026-04-28T01:33:04.000Z,466.11,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0025,C008,CRD08,2026-05-01T03:50:35.000Z,519.7,Meesho,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0212,C005,CRD05,2026-04-29T21:51:08.000Z,252.05,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0999,C007,CRD07,2026-04-28T05:57:45.000Z,175.29,Zomato,Food,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0984,C005,CRD05,2026-04-28T21:49:28.000Z,11223.47,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0486,C005,CRD05,2026-04-30T09:53:51.000Z,8932.33,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0066,C005,CRD05,2026-04-30T20:20:59.000Z,577.79,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0706,C009,CRD09,2026-04-29T13:03:58.000Z,2367.35,Reliance Digital,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0137,C001,CRD01,2026-04-30T17:37:42.000Z,428.51,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0572,C009,CRD09,2026-04-30T11:56:26.000Z,2257.78,Reliance Digital,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0261,C006,CRD06,2026-04-29T10:28:37.000Z,1225.18,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0779,C002,CRD02,2026-05-01T02:42:09.000Z,7633.58,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0181,C010,CRD10,2026-04-29T04:28:36.000Z,124.3,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0606,C010,CRD10,2026-04-30T23:46:25.000Z,491.79,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0169,C009,CRD09,2026-04-28T23:57:49.000Z,40335.9,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0346,C010,CRD10,2026-04-28T16:01:07.000Z,465.53,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1184,C007,CRD07,2026-04-29T04:47:21.000Z,1187.92,H&M,Shopping,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0908,C002,CRD02,2026-04-30T15:22:49.000Z,108.5,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0843,C007,CRD07,2026-05-01T06:52:15.000Z,541.99,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0537,C008,CRD08,2026-04-28T04:32:52.000Z,1062.72,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0398,C007,CRD07,2026-04-28T18:21:44.000Z,356.51,Dominos,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0380,C006,CRD06,2026-04-27T20:31:25.000Z,2957.92,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0126,C007,CRD07,2026-04-30T03:57:14.000Z,190.89,McDonald's,Food,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0417,C005,CRD05,2026-04-29T23:49:44.000Z,763.9,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0386,C006,CRD06,2026-04-30T17:42:32.000Z,7673.37,BPCL,Fuel,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0441,C009,CRD09,2026-05-01T02:06:21.000Z,70790.31,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0928,C001,CRD01,2026-04-28T02:10:52.000Z,445.73,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0231,C008,CRD08,2026-04-30T23:01:12.000Z,1961.05,Myntra,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1035,C009,CRD09,2026-04-28T19:38:00.000Z,378.05,Reliance Digital,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0378,C010,CRD10,2026-04-30T22:39:23.000Z,868.33,MakeMyTrip,Travel,Nagpur,2026-07-13T18:59:19.304Z,transaction.csv,1
T1002,C010,CRD10,2026-04-27T21:01:27.000Z,475.03,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0411,C002,CRD02,2026-05-01T06:52:17.000Z,176.04,Swiggy,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0281,C003,CRD03,2026-04-27T22:19:56.000Z,2816.17,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0387,C006,CRD06,2026-04-29T08:55:14.000Z,13465.24,PVR Cinemas,Entertainment,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0773,C005,CRD05,2026-04-30T16:20:33.000Z,299.01,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0367,C002,CRD02,2026-04-30T21:31:49.000Z,256.56,Zomato,Food,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0355,C006,CRD06,2026-04-30T04:43:27.000Z,2322.01,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0888,C006,CRD06,2026-05-01T06:25:34.000Z,744.56,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0596,C009,CRD09,2026-04-30T19:12:58.000Z,70.78,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0859,C003,CRD03,2026-04-28T22:21:01.000Z,68.94,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1081,C003,CRD03,2026-04-29T13:23:02.000Z,511.9,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0861,C004,CRD04,2026-04-30T04:18:32.000Z,14566.97,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0149,C005,CRD05,2026-04-29T08:30:43.000Z,19574.73,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0204,C004,CRD04,2026-04-30T15:22:01.000Z,1218.38,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0009,C001,CRD01,2026-04-28T19:57:04.000Z,16459.41,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T1013,C006,CRD06,2026-04-28T14:25:15.000Z,1137.77,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0350,C010,CRD10,2026-05-01T07:59:54.000Z,537.23,Max Fashion,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0019,C007,CRD07,2026-05-01T07:56:58.000Z,74.03,Swiggy,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T1187,C003,CRD03,2026-04-28T00:57:45.000Z,785.3,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0821,C005,CRD05,2026-04-28T09:47:26.000Z,810.27,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0435,C008,CRD08,2026-04-28T11:09:20.000Z,4779.02,Blinkit,Groceries,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0556,C001,CRD01,2026-04-29T02:45:42.000Z,1462.8,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0298,C001,CRD01,2026-04-28T06:39:03.000Z,621.95,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0711,C010,CRD10,2026-04-28T06:50:56.000Z,2432.41,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T1178,C003,CRD03,2026-04-30T06:41:27.000Z,443.16,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0229,C002,CRD02,2026-04-28T14:19:49.000Z,4703.25,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0188,C002,CRD02,2026-04-30T02:57:00.000Z,311.03,Swiggy,Food,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0848,C008,CRD08,2026-04-28T23:30:53.000Z,1348.42,PVR Cinemas,Entertainment,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0636,C003,CRD03,2026-04-28T17:13:28.000Z,56.97,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0789,C001,CRD01,2026-04-30T19:46:12.000Z,1074.37,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1097,C010,CRD10,2026-04-30T03:35:54.000Z,811.67,Apollo Pharmacy,Healthcare,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1031,C002,CRD02,2026-04-28T17:29:51.000Z,4008.72,Medplus,Healthcare,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0624,C008,CRD08,2026-04-28T02:31:17.000Z,1720.03,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0523,C001,CRD01,2026-04-28T18:39:01.000Z,728.46,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0880,C001,CRD01,2026-04-28T13:27:47.000Z,855.41,Flipkart,E-commerce,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0345,C007,CRD07,2026-04-30T16:44:23.000Z,302.86,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0872,C006,CRD06,2026-04-28T16:22:51.000Z,5813.28,Meesho,E-commerce,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0392,C001,CRD01,2026-04-28T14:13:55.000Z,1128.18,Myntra,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1067,C008,CRD08,2026-04-28T19:29:56.000Z,3193.23,Reliance Digital,Electronics,Lucknow,2026-07-13T18:59:19.304Z,transaction.csv,1
T0170,C008,CRD08,2026-04-30T12:52:22.000Z,779.89,Meesho,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0820,C002,CRD02,2026-04-28T15:08:46.000Z,303.84,Swiggy,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0793,C009,CRD09,2026-04-27T20:14:03.000Z,2597.62,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
